combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,1500.0,1500.0,,0.72,35826,76,53,14,9,0.791,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,,,0.72,35826,76,53,14,9,0.791,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,1500.0,,0.72,35826,76,53,14,9,0.791,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,1500.0,,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,1500.0,min,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,1500.0,0.25,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,1500.0,0.5,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,,,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,,min,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,,0.25,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,750.0,,0.5,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,,1500.0,,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,,1500.0,min,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,,1500.0,0.25,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,,1500.0,0.5,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,1500.0,,,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,1500.0,,min,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,1500.0,,0.25,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",250,1500.0,,0.5,0.66,30254,76,53,14,9,0.791,58.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,,1500.0,0.5,1.49,37566,76,53,14,9,0.791,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,750.0,,,1.07,34500,76,49,13,14,0.79,41.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,750.0,,min,1.07,34500,76,49,13,14,0.79,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,750.0,,0.25,1.07,34500,76,49,13,14,0.79,44.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,750.0,,0.5,1.07,34500,76,49,13,14,0.79,41.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 0}",250,500.0,1900.0,min,1.16,37178,76,49,13,14,0.79,38.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 0}",250,500.0,1900.0,0.25,1.16,37178,76,49,13,14,0.79,38.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,1500.0,,0.97,38336,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1500.0,,0.97,38336,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,,0.97,38336,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,,0.97,38336,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1900.0,,0.97,38336,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,,1500.0,min,1.49,37566,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,,1500.0,0.25,1.49,37566,76,52,14,10,0.788,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,750.0,,min,1.42,36850,76,52,14,10,0.788,51.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,750.0,,0.25,1.42,36850,76,52,14,10,0.788,51.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,750.0,,0.5,1.42,36850,76,52,14,10,0.788,48.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",250,1000.0,1900.0,,1.09,33740,76,41,11,24,0.788,29.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",250,1000.0,1900.0,min,1.09,33740,76,41,11,24,0.788,29.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",250,1000.0,1900.0,0.25,1.09,33740,76,41,11,24,0.788,29.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",250,1000.0,1900.0,0.5,1.09,33740,76,41,11,24,0.788,28.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 3}",250,500.0,1500.0,0.5,1.18,40995,76,51,14,11,0.785,43.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,,1500.0,,1.49,37566,76,54,15,7,0.783,41.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 5}",250,,,min,1.13,32146,76,47,13,16,0.783,38.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 5}",250,,,0.25,1.13,32146,76,47,13,16,0.783,38.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 5}",250,,,0.5,1.13,32146,76,47,13,16,0.783,38.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": null}",500,500.0,,min,0.17,9783,76,25,7,44,0.781,87.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,500.0,1900.0,min,1.11,33786,76,46,13,17,0.78,47.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,500.0,1900.0,0.25,1.11,33786,76,46,13,17,0.78,47.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,500.0,1900.0,min,1.11,33786,76,46,13,17,0.78,47.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,500.0,1900.0,0.25,1.11,33786,76,46,13,17,0.78,47.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 5}",250,,,,1.13,32146,76,46,13,17,0.78,38.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",250,750.0,,,1.42,36850,76,53,15,8,0.779,47.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,750.0,1500.0,,0.9,33034,76,56,16,4,0.778,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,,0.9,33034,76,56,16,4,0.778,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,,0.9,33034,76,56,16,4,0.778,50.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 3}",250,500.0,1500.0,,1.18,40995,76,56,16,4,0.778,43.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,,,1.18,35538,76,52,15,9,0.776,37.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,,min,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,,0.25,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,,0.5,1.18,35538,76,52,15,9,0.776,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,750.0,1500.0,,1.18,35538,76,52,15,9,0.776,37.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,750.0,1500.0,min,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,750.0,1500.0,0.25,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,750.0,1500.0,0.5,1.18,35538,76,52,15,9,0.776,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,1500.0,,1.18,35538,76,52,15,9,0.776,37.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,1500.0,min,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,1500.0,0.25,1.18,35538,76,52,15,9,0.776,33.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 0}",250,,1500.0,0.5,1.18,35538,76,52,15,9,0.776,33.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 3}",250,,,0.25,1.11,36346,76,52,15,9,0.776,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",250,500.0,1900.0,min,0.85,30624,76,45,13,18,0.776,34.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,,1900.0,min,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,,1900.0,0.25,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,,1900.0,0.5,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,750.0,1500.0,min,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,750.0,1500.0,0.25,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,750.0,1500.0,0.5,1.04,32736,76,45,13,18,0.776,41.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",250,750.0,1500.0,min,0.99,37687,76,55,16,5,0.775,50.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",250,750.0,1500.0,0.25,0.99,37687,76,55,16,5,0.775,46.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",250,750.0,1500.0,0.5,0.99,37687,76,55,16,5,0.775,44.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,,,1.01,37625,76,55,16,5,0.775,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,,min,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,,0.25,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,,0.5,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,1500.0,,1.01,37625,76,55,16,5,0.775,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,1500.0,min,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,1500.0,0.25,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,500.0,1500.0,0.5,1.01,37625,76,55,16,5,0.775,40.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1500.0,1500.0,min,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1500.0,1500.0,0.25,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,500.0,1500.0,min,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,500.0,1500.0,0.25,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1000.0,1900.0,min,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1000.0,1900.0,0.25,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1500.0,,min,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,1500.0,,0.25,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,500.0,1900.0,min,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",375,500.0,1900.0,0.25,0.82,46327,76,48,14,14,0.774,39.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,,,min,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,,,0.25,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,,,0.5,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1500.0,,min,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1500.0,,0.25,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1500.0,,0.5,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1000.0,1900.0,min,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1000.0,1900.0,0.25,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 5}",250,1000.0,1900.0,0.5,1.11,34822,76,48,14,14,0.774,36.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": 4}",250,750.0,,min,1.06,39311,76,48,14,14,0.774,49.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 4}",250,750.0,,0.25,1.06,39311,76,48,14,14,0.774,49.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 3}",250,500.0,1500.0,0.25,1.18,40995,76,48,14,14,0.774,43.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",250,500.0,1900.0,0.25,0.85,30624,76,44,13,19,0.772,33.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",250,500.0,1900.0,0.5,0.85,30624,76,44,13,19,0.772,33.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,,1900.0,,1.04,32736,76,44,13,19,0.772,41.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",250,750.0,1500.0,,1.04,32736,76,44,13,19,0.772,41.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,750.0,,0.5,0.91,34072,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,750.0,1500.0,min,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,750.0,1500.0,0.25,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,750.0,1500.0,0.5,0.9,33034,76,54,16,6,0.771,52.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,min,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,0.25,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,0.5,0.9,33034,76,54,16,6,0.771,52.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,,0.5,0.91,34072,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,min,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,0.25,0.9,33034,76,54,16,6,0.771,53.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,,1900.0,0.5,0.9,33034,76,54,16,6,0.771,52.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": 8}",250,,1900.0,,1.07,40496,76,54,16,6,0.771,47.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 3}",250,500.0,1500.0,,1.16,37101,76,54,16,6,0.771,38.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,750.0,1500.0,min,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,750.0,1500.0,0.25,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,750.0,1500.0,0.5,0.72,35826,76,47,14,15,0.77,57.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,1500.0,1500.0,min,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,1500.0,1500.0,0.25,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,1500.0,1500.0,0.5,0.72,35826,76,47,14,15,0.77,57.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,,min,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,,0.25,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,,0.5,0.72,35826,76,47,14,15,0.77,57.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,1500.0,min,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,1500.0,0.25,0.72,35826,76,47,14,15,0.77,65.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",250,,1500.0,0.5,0.72,35826,76,47,14,15,0.77,57.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,1500.0,1900.0,,1.09,33120,76,43,13,20,0.768,39.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,1500.0,1900.0,min,1.09,33120,76,43,13,20,0.768,44.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,1500.0,1900.0,0.25,1.09,33120,76,43,13,20,0.768,44.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",250,1500.0,1900.0,0.5,1.09,33120,76,43,13,20,0.768,40.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",250,1500.0,,min,1.35,37634,76,49,15,12,0.766,41.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 10}",250,500.0,1500.0,0.5,1.18,38886,76,49,15,12,0.766,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",375,1500.0,,0.5,1.03,54333,76,55,17,4,0.764,68.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",375,1000.0,1500.0,0.5,1.01,54671,76,55,17,4,0.764,68.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",375,1000.0,,0.5,1.01,54671,76,55,17,4,0.764,68.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,750.0,1500.0,min,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,750.0,1500.0,0.25,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,750.0,1500.0,0.5,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,,1500.0,min,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,,1500.0,0.25,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,,1500.0,0.5,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,1000.0,1500.0,min,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,1000.0,1500.0,0.25,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,1000.0,1500.0,0.5,0.81,31645,76,45,14,17,0.763,28.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,1500.0,min,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,1500.0,0.25,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,1500.0,0.5,0.97,38336,76,45,14,17,0.763,42.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1500.0,min,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1500.0,0.25,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1500.0,0.5,0.97,38336,76,45,14,17,0.763,42.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,min,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,0.25,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,0.5,0.97,38336,76,45,14,17,0.763,42.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,min,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,0.25,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1000.0,,0.5,0.97,38336,76,45,14,17,0.763,42.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1900.0,min,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1900.0,0.25,0.97,38336,76,45,14,17,0.763,45.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",250,1500.0,1900.0,0.5,0.97,38336,76,45,14,17,0.763,42.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",250,1500.0,1900.0,,1.01,39573,76,54,17,5,0.761,37.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,1500.0,,,1.03,36897,76,54,17,5,0.761,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,1500.0,,min,1.03,36897,76,54,17,5,0.761,39.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,1500.0,,0.25,1.03,36897,76,54,17,5,0.761,39.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 4}",250,1500.0,,0.5,1.03,36897,76,54,17,5,0.761,39.5
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 3}",250,1000.0,1500.0,0.5,1.3,42937,76,54,17,5,0.761,37.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 8}",250,500.0,1500.0,0.5,1.12,45873,76,54,17,5,0.761,48.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,750.0,1500.0,,1.16,35056,76,51,16,9,0.761,48.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 8}",250,,1900.0,0.5,1.07,40496,76,51,16,9,0.761,49.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",250,500.0,1900.0,,0.85,30624,76,44,14,18,0.759,36.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,1000.0,1900.0,,1.09,31726,76,44,14,18,0.759,36.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,1000.0,1900.0,min,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,1000.0,1900.0,0.25,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,1000.0,1900.0,0.5,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,,,,1.09,31726,76,44,14,18,0.759,36.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,,,min,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,,,0.25,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 1}",250,,,0.5,1.09,31726,76,44,14,18,0.759,39.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 3}",250,500.0,1500.0,min,1.18,40995,76,44,14,18,0.759,41.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 10}",250,500.0,1500.0,0.25,1.18,38886,76,47,15,14,0.758,33.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 0}",250,750.0,1900.0,0.5,1.21,38448,76,53,17,6,0.757,40.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",250,1500.0,1900.0,min,1.01,39573,76,52,17,7,0.754,39.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",250,1500.0,1900.0,0.25,1.01,39573,76,52,17,7,0.754,39.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",250,1500.0,1900.0,0.5,1.01,39573,76,52,17,7,0.754,39.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 0}",250,750.0,1900.0,,1.21,38448,76,52,17,7,0.754,39.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 3}",250,1000.0,1900.0,0.5,1.3,42437,76,52,17,7,0.754,38.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": 5}",250,750.0,1500.0,0.5,1.16,35056,76,49,16,11,0.754,46.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 3}",250,,,min,1.11,36346,76,46,15,15,0.754,37.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",375,1500.0,1500.0,0.5,0.88,52054,76,55,18,3,0.753,39.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1900.0,,1.12,33145,76,51,17,8,0.75,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1900.0,min,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1900.0,0.25,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1900.0,0.5,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1500.0,,1.12,33145,76,51,17,8,0.75,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1500.0,min,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1500.0,0.25,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1500.0,1500.0,0.5,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1000.0,1500.0,,1.12,33145,76,51,17,8,0.75,33.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1000.0,1500.0,min,1.12,33145,76,51,17,8,0.75,32.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 10}",250,1000.0,1500.0,0.25,1.12,33145,76,51,17,8,0.75,32.0
