track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,long_train0_days,long_train0_n,long_train0_Rday,long_train0_t,long_train0_maxDD,long_held0_days,long_held0_n,long_held0_Rday,long_held0_t,long_held0_maxDD,long_train1_days,long_train1_n,long_train1_Rday,long_train1_t,long_train1_maxDD,long_held1_days,long_held1_n,long_held1_Rday,long_held1_t,long_held1_maxDD,long_train2_days,long_train2_n,long_train2_Rday,long_train2_t,long_train2_maxDD,long_held2_days,long_held2_n,long_held2_Rday,long_held2_t,long_held2_maxDD,long_train3_days,long_train3_n,long_train3_Rday,long_train3_t,long_train3_maxDD,long_held3_days,long_held3_n,long_held3_Rday,long_held3_t,long_held3_maxDD,long_win_days,long_win_n,long_win_Rday,long_win_t,long_win_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,long_held0_pre_Rday,long_held0_post_Rday,long_held1_pre_Rday,long_held1_post_Rday,long_held2_pre_Rday,long_held2_post_Rday,long_held3_pre_Rday,long_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
long,NDX100,L16,"1,3",1.746,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 3.0}",351,160,0.1774,3.233,-6.18,91,36,-0.0564,-0.646,-7.22,442,196,0.1293,2.73,-11.36,38,21,-0.011,-0.063,-6.22,1817,694,0.0426,2.21,-16.98,1915,765,0.0523,2.637,-18.02,520,205,0.0738,1.939,-8.5,1922,746,0.0613,3.142,-17.53,513,224,0.0402,1.0,-18.71,1916,785,0.059,2.932,-26.99,519,185,0.0492,1.367,-9.77,1895,757,0.0527,2.65,-14.22,540,213,0.0716,1.901,-13.88,2435,970,0.0569,3.235,-16.98,0.0427,0.0988,12.6,-2.2,23.1,39.2,7.4,2.2,-5.6,4.7,21.9,27.6,11.2,0.0935,0.0126,-0.0047,0.171,0.0353,0.0888,0.0353,0.174,True,False,True,True,False,3,True,False,False,False
long,NDX100,L17,1,1.606,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 2.0}",351,164,0.226,3.395,-10.65,91,36,0.061,0.521,-5.8,442,200,0.192,3.3,-10.41,38,21,-0.2451,-1.643,-9.4,1817,697,0.0234,1.425,-26.0,1915,770,0.0505,2.643,-26.31,520,208,0.0494,1.339,-17.8,1922,750,0.0558,2.952,-20.35,513,228,0.0296,0.77,-27.37,1916,792,0.0643,3.269,-35.82,519,186,-0.0014,-0.044,-11.18,1895,765,0.0376,1.99,-23.69,540,213,0.0947,2.486,-13.73,2435,978,0.0503,2.963,-30.9,0.0232,0.1294,10.7,13.6,12.2,7.3,11.0,-1.1,-8.6,-0.9,21.9,42.7,6.1,0.0389,0.0819,-0.0333,0.2129,0.0047,-0.019,0.0143,0.3223,True,False,False,True,False,2,True,False,False,False
long,NDX100,L18,"1,3",1.776,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0}",351,174,0.2041,2.995,-9.42,91,36,0.0034,0.033,-6.21,442,210,0.1628,2.791,-10.58,38,23,-0.0489,-0.23,-7.35,1817,723,0.0446,1.877,-28.45,1915,806,0.0502,2.031,-32.66,520,218,0.1127,2.373,-9.01,1922,784,0.0727,3.014,-21.78,513,240,0.0292,0.566,-31.41,1916,833,0.0676,2.68,-35.39,519,191,0.0486,1.109,-11.44,1895,799,0.0619,2.51,-22.14,540,225,0.0692,1.448,-20.47,2435,1024,0.0635,2.897,-29.01,0.0464,0.1191,23.4,-4.8,23.0,36.6,27.2,-6.5,-5.0,-5.3,29.5,31.2,11.1,0.1173,0.0985,-0.0353,0.2174,0.0308,0.0992,0.0355,0.1648,True,False,True,True,False,3,True,False,False,False
long,NDX100,L19,1,1.596,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 0, ""partial"": 3.0, ""trail"": 3.0}",351,178,0.1771,2.678,-8.29,91,41,0.0163,0.108,-12.23,442,219,0.144,2.358,-11.4,38,20,-0.1109,-0.639,-7.95,1817,758,0.0308,1.503,-17.16,1915,828,0.0477,2.2,-15.35,520,221,0.0906,1.94,-12.23,1922,806,0.0569,2.639,-13.15,513,243,0.0568,1.191,-28.15,1916,851,0.062,2.705,-25.61,519,198,0.038,1.003,-15.25,1895,818,0.0571,2.502,-12.87,540,231,0.0559,1.437,-12.23,2435,1049,0.0569,2.878,-17.16,0.0277,0.1334,9.7,-9.5,22.5,25.9,3.6,-6.4,11.6,-4.5,37.8,36.6,3.8,0.0958,0.0745,-0.0348,0.3238,0.04,0.0325,0.0235,0.1479,True,False,True,True,False,3,True,False,False,False
long,NDX100,L20,"1,2,3",1.863,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 0}",351,207,0.1793,2.423,-10.75,91,47,0.1019,0.564,-9.82,442,254,0.1634,2.348,-15.1,38,21,-0.1755,-0.952,-11.23,1817,913,0.0731,2.557,-19.61,1915,991,0.0665,2.363,-25.6,520,263,0.16,2.616,-9.82,1922,967,0.1072,3.648,-19.62,513,287,0.0088,0.168,-33.36,1916,1003,0.0921,3.164,-37.53,519,251,0.0654,1.198,-21.9,1895,984,0.0791,2.713,-18.04,540,270,0.1121,2.063,-15.14,2435,1254,0.0864,3.364,-26.28,0.0714,0.1257,13.9,-4.4,40.2,40.5,13.0,7.2,35.1,-9.2,27.8,44.9,-1.7,0.1648,0.1452,-0.0352,0.1372,0.0717,0.0474,0.0829,0.1944,True,False,True,True,False,3,True,False,False,False
long,NDX100,L21,1,1.56,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 0, ""partial"": 2.0, ""trail"": 0}",351,167,0.2364,3.505,-12.17,91,36,0.0421,0.364,-6.38,442,203,0.1964,3.344,-13.29,38,21,-0.1755,-0.988,-9.16,1817,697,0.0355,1.961,-23.53,1915,773,0.0652,3.168,-20.98,520,208,0.0482,1.231,-11.68,1922,750,0.0696,3.424,-22.62,513,231,0.0312,0.765,-25.37,1916,795,0.07,3.38,-25.46,519,186,0.0302,0.795,-11.83,1895,768,0.0508,2.458,-21.31,540,213,0.0994,2.578,-11.54,2435,981,0.0615,3.38,-23.53,0.0327,0.1381,3.9,6.1,20.4,19.1,9.2,8.4,-11.4,6.8,29.5,40.4,8.8,0.0364,0.0847,-0.0068,0.1419,0.0189,0.0626,0.0415,0.2632,True,False,True,True,False,3,True,False,False,False
long,NDX100,L22,"1,2,3",2.129,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.5}",351,166,0.1887,3.371,-6.35,91,36,-0.0701,-0.878,-6.52,442,202,0.1354,2.842,-8.43,38,21,-0.0181,-0.113,-4.48,1817,697,0.0362,2.202,-16.5,1915,772,0.0478,2.695,-21.65,520,208,0.0577,1.721,-8.28,1922,750,0.0522,3.071,-14.31,513,230,0.0413,1.073,-15.75,1916,794,0.057,3.15,-24.2,519,186,0.0238,0.773,-9.04,1895,767,0.0448,2.511,-20.75,540,213,0.0681,2.064,-14.15,2435,980,0.0499,3.183,-19.07,0.0355,0.0902,14.3,4.0,14.3,21.7,11.8,6.5,-4.6,-0.2,23.6,23.4,8.1,0.0813,-0.0154,-0.0148,0.2048,0.0128,0.0553,0.0261,0.1869,False,False,True,True,False,2,True,False,False,False
long,NDX100,L23,1,1.499,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 0}",351,137,0.2195,2.717,-10.25,91,29,-0.0248,-0.229,-8.37,442,166,0.1692,2.485,-11.04,38,16,0.0657,0.296,-7.32,1817,547,0.0275,1.7,-20.32,1915,612,0.0602,2.83,-16.68,520,159,0.0317,0.906,-7.42,1922,608,0.0563,2.717,-21.75,513,163,0.0458,1.171,-17.05,1916,621,0.0705,3.299,-18.01,519,150,-0.0064,-0.188,-17.06,1895,596,0.0427,2.101,-18.83,540,175,0.0943,2.259,-12.35,2435,771,0.0541,2.953,-20.32,0.0259,0.1323,0.9,-5.7,11.5,0.3,-1.1,5.7,5.5,32.3,24.0,55.7,4.6,0.0378,0.0129,-0.0107,0.2106,0.029,-0.1072,0.0237,0.294,True,False,False,True,False,2,True,True,False,False
long,NDX100,L24,"1,3",1.458,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 15, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 2.0}",351,193,0.1662,2.342,-7.97,91,47,-0.0042,-0.026,-7.75,442,240,0.1311,2.0,-11.59,38,29,0.3626,0.961,-3.2,1817,853,0.0324,1.447,-28.05,1915,930,0.0398,1.697,-25.31,520,248,0.1178,2.297,-9.44,1922,929,0.0577,2.413,-19.07,513,249,0.0518,1.068,-25.9,1916,942,0.0693,2.78,-32.85,519,236,0.0093,0.226,-17.88,1895,914,0.0585,2.366,-16.19,540,264,0.0494,1.15,-18.22,2435,1178,0.0565,2.63,-28.05,0.0281,0.1272,10.6,-2.9,0.7,9.6,2.8,10.0,26.2,-3.2,35.8,37.1,19.5,0.1347,0.0658,-0.0159,0.2491,0.0162,-0.0104,-0.0069,0.2086,True,False,False,False,False,1,True,True,False,False
long,NDX100,L25,1,1.455,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 2.0}",351,160,0.1942,3.516,-8.29,91,36,-0.0143,-0.153,-6.79,442,196,0.1513,3.149,-10.75,38,21,-0.162,-1.008,-9.86,1817,694,0.0231,1.462,-22.0,1915,765,0.0421,2.416,-31.79,520,205,0.0422,1.264,-14.41,1922,746,0.0501,2.888,-20.63,513,224,0.0122,0.361,-26.5,1916,785,0.0514,2.906,-35.65,519,185,0.0078,0.249,-8.94,1895,757,0.0297,1.719,-28.05,540,213,0.0856,2.507,-13.32,2435,970,0.0421,2.727,-31.08,0.0229,0.098,9.9,-0.6,18.1,15.3,15.3,-2.2,-6.0,-6.2,14.9,36.7,2.8,0.0369,0.0586,-0.0315,0.1398,0.0202,-0.0273,0.0221,0.2656,True,False,False,True,False,2,True,False,False,False
long,NDX100,L26,"1,3",1.846,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 1.0}",351,175,0.1688,2.729,-5.03,91,41,0.0487,0.394,-5.52,442,216,0.1441,2.602,-7.27,38,16,-0.2344,-2.964,-8.71,1817,751,0.0349,2.243,-14.89,1915,826,0.0508,2.783,-14.15,520,218,0.0676,1.943,-6.18,1922,812,0.0452,2.681,-12.75,513,232,0.0887,2.042,-16.11,1916,843,0.0638,3.383,-23.2,519,201,0.0195,0.651,-9.68,1895,817,0.0604,3.209,-13.61,540,227,0.0332,1.079,-14.14,2435,1044,0.0544,3.365,-14.89,0.0329,0.1116,10.2,10.6,14.6,11.7,6.6,4.3,12.7,-7.9,14.7,48.0,-2.6,0.0676,0.0674,0.0253,0.2735,0.0251,0.0034,-0.0037,0.1376,True,True,False,False,False,2,True,False,False,False
long,NDX100,L27,2,2.202,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",351,180,0.2543,3.138,-10.8,91,41,-0.1062,-1.054,-11.37,442,221,0.1801,2.65,-13.98,38,30,-0.0829,-0.332,-6.61,1817,833,0.0755,2.775,-31.95,1915,911,0.0776,2.783,-28.3,520,240,0.1117,2.085,-13.48,1922,913,0.0847,3.026,-38.46,513,238,0.0856,1.62,-28.18,1916,918,0.1152,4.021,-26.93,519,233,-0.0274,-0.579,-21.6,1895,879,0.0732,2.666,-28.93,540,272,0.1258,2.24,-15.12,2435,1151,0.0849,3.431,-31.95,0.0692,0.1124,10.4,-8.8,26.1,21.5,42.4,31.5,-7.9,16.9,22.5,31.3,12.5,0.1687,-0.0647,-0.007,0.3557,0.012,-0.1392,0.0516,0.3359,False,False,False,True,False,1,True,False,False,False
long,NDX100,L28,2,2.201,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 0}",351,171,0.2683,3.577,-8.58,91,39,-0.062,-0.604,-9.73,442,210,0.2003,3.154,-9.73,38,29,-0.162,-0.676,-9.79,1817,794,0.0439,2.405,-21.72,1915,864,0.0672,3.152,-25.1,520,231,0.0624,1.574,-10.22,1922,867,0.0675,3.134,-22.27,513,228,0.0613,1.614,-20.15,1916,874,0.0922,4.268,-18.3,519,221,-0.0299,-0.804,-29.82,1895,836,0.0475,2.313,-23.37,540,259,0.1316,2.968,-12.77,2435,1095,0.0662,3.523,-21.72,0.0381,0.1317,-0.9,-2.4,16.8,20.0,30.6,3.4,-8.2,13.5,28.1,26.3,20.8,0.0845,-0.0061,0.0057,0.2234,-0.0341,-0.0179,0.0414,0.3868,False,True,False,True,False,2,True,False,False,False
long,NDX100,L29,2,1.96,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 3.0}",351,165,0.1813,2.968,-8.61,91,36,-0.0125,-0.129,-5.3,442,201,0.1414,2.688,-10.99,38,22,-0.2773,-1.807,-9.95,1817,705,0.0287,1.668,-36.06,1915,778,0.0454,2.353,-40.83,520,212,0.0489,1.327,-14.39,1922,760,0.0444,2.391,-31.15,513,230,0.053,1.262,-28.37,1916,802,0.061,3.069,-44.93,519,188,-0.0084,-0.259,-17.87,1895,774,0.038,1.959,-30.7,540,216,0.0747,2.068,-19.4,2435,990,0.0462,2.7,-46.51,0.027,0.0976,9.7,4.7,23.3,20.9,19.8,-7.9,-11.4,-7.5,27.3,24.5,-2.0,0.0569,0.0242,-0.0119,0.2423,-0.0078,-0.0101,0.0196,0.2307,True,False,False,True,False,2,True,False,False,False
long,NDX100,L30,2,1.944,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.5}",351,141,0.1517,2.835,-5.79,91,30,-0.0224,-0.302,-6.91,442,171,0.1158,2.559,-8.31,38,19,-0.2538,-2.596,-9.31,1817,619,0.0427,2.177,-23.93,1915,674,0.0525,2.658,-25.42,520,189,0.0554,1.408,-13.61,1922,664,0.0514,2.633,-25.44,513,199,0.0595,1.454,-26.96,1916,711,0.0691,3.338,-28.5,519,152,-0.0059,-0.184,-13.2,1895,669,0.0499,2.503,-19.54,540,194,0.0645,1.693,-19.23,2435,863,0.0531,3.008,-23.93,0.0449,0.0838,16.4,-10.7,1.1,60.0,22.8,-2.5,-3.1,1.8,20.3,23.8,-2.0,0.0584,0.0461,-0.0056,0.2494,0.0035,-0.0326,0.0347,0.1489,True,False,False,True,False,2,True,False,False,False
long,NDX100,L31,2,1.924,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.5}",351,133,0.1733,3.219,-5.77,91,31,-0.0402,-0.485,-6.7,442,164,0.1293,2.799,-7.14,38,15,-0.1155,-0.976,-7.1,1817,566,0.0453,2.586,-22.24,1915,628,0.0584,3.142,-25.41,520,169,0.0598,1.684,-8.72,1922,622,0.0509,2.798,-22.97,513,175,0.0881,2.298,-15.54,1916,649,0.0721,3.792,-25.11,519,148,0.0095,0.294,-10.7,1895,620,0.0576,3.093,-16.68,540,177,0.0626,1.773,-27.56,2435,797,0.0587,3.564,-22.24,0.043,0.0982,15.2,5.3,13.4,26.7,16.0,12.9,-5.6,-1.8,20.2,38.5,-2.4,0.0776,0.0049,0.0429,0.2199,0.0272,-0.0408,0.0031,0.2309,True,True,False,True,False,3,True,False,False,False
long,NDX100,L32,2,1.877,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.5}",351,207,0.1956,2.785,-12.54,91,47,0.0235,0.218,-6.55,442,254,0.1602,2.663,-11.58,38,21,-0.1112,-0.709,-9.94,1817,913,0.0641,2.643,-20.02,1915,991,0.0497,2.091,-33.71,520,263,0.1636,3.118,-11.03,1922,967,0.0905,3.692,-17.19,513,287,0.0124,0.259,-26.56,1916,1003,0.0868,3.449,-19.62,519,251,0.027,0.629,-20.5,1895,984,0.0717,2.852,-16.81,540,270,0.0824,1.886,-16.93,2435,1254,0.0741,3.393,-23.8,0.0648,0.1032,14.8,-7.6,26.7,39.2,13.4,7.2,30.0,-0.1,26.3,32.9,0.3,0.1849,0.0977,-0.0374,0.1576,0.0475,-0.0312,0.0471,0.1823,True,False,False,True,False,2,True,False,False,False
long,NDX100,L33,3,1.629,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0}",351,163,0.1121,1.707,-12.99,91,36,0.1342,0.956,-8.24,442,199,0.1167,1.957,-15.08,38,14,-0.242,-2.662,-8.15,1817,711,0.0313,1.566,-25.31,1915,773,0.0225,1.103,-31.03,520,207,0.1451,2.861,-8.24,1922,761,0.0544,2.489,-16.72,513,219,0.027,0.649,-29.11,1916,774,0.0493,2.294,-43.27,519,206,0.0462,1.045,-8.09,1895,765,0.0629,2.744,-19.04,540,215,-0.0013,-0.038,-23.07,2435,980,0.0486,2.513,-29.58,0.0307,0.0995,4.0,-4.1,20.3,11.0,6.9,13.1,24.2,-16.7,27.2,34.7,-9.6,0.1378,0.1678,-0.0225,0.1713,0.0466,0.045,-0.0285,0.0758,True,False,True,False,False,2,True,False,False,False
