inst,params,fit0,nb0,robust0,fit1,nb1,robust1,fit2,nb2,robust2,fit3,nb3,robust3
SPX500,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 1.5}",0.432,0.161,0.161,0.422,-0.052,-0.052,0.941,0.6,0.6,0.205,0.041,0.041
SPX500,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 150, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0}",-99.0,-0.794,-99.0,0.218,-0.404,-0.404,0.306,-0.202,-0.202,0.423,-0.058,-0.058
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 2.0}",0.3,-0.216,-0.216,-99.0,-0.817,-99.0,0.899,0.322,0.322,0.034,-0.343,-0.343
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0}",0.168,-0.187,-0.187,-99.0,-1.0,-99.0,0.437,0.09,0.09,0.684,0.238,0.238
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 1.5}",-99.0,-0.688,-99.0,0.332,-0.073,-0.073,0.368,0.179,0.179,0.51,0.02,0.02
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 3.0}",0.082,-0.335,-0.335,0.554,-0.04,-0.04,0.158,-0.262,-0.262,0.004,-0.656,-0.656
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 0, ""partial"": 1.5, ""trail"": 3.0}",0.35,0.068,0.068,-99.0,-1.0,-99.0,0.905,0.616,0.616,-99.0,-0.713,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 60, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 2.0}",0.389,-0.181,-0.181,0.444,-0.029,-0.029,0.16,-0.284,-0.284,-99.0,-1.0,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",0.669,0.467,0.467,1.063,0.66,0.66,1.09,0.848,0.848,0.827,0.605,0.605
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 3.0}",-99.0,-0.853,-99.0,-99.0,-0.912,-99.0,-99.0,-0.846,-99.0,0.514,0.121,0.121
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 1.5}",0.877,0.626,0.626,0.229,-0.077,-0.077,1.06,0.737,0.737,0.304,-0.027,-0.027
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 0}",1.103,0.492,0.492,-99.0,-0.823,-99.0,0.973,0.408,0.408,0.032,-0.468,-0.468
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",0.782,0.672,0.672,-99.0,-0.696,-99.0,0.166,0.266,0.166,0.19,0.191,0.19
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 0, ""partial"": 1.5, ""trail"": 2.0}",0.719,0.492,0.492,-99.0,-0.89,-99.0,1.138,0.756,0.756,0.364,0.067,0.067
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 3.0}",0.975,0.48,0.48,-99.0,-1.0,-99.0,0.731,0.345,0.345,0.307,-0.016,-0.016
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 0, ""partial"": 0, ""trail"": 0}",-99.0,-1.0,-99.0,0.399,-0.194,-0.194,-99.0,-1.0,-99.0,0.187,-0.075,-0.075
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.5}",-99.0,-0.717,-99.0,0.063,-0.169,-0.169,1.285,0.628,0.628,-99.0,-0.659,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 1.5}",0.998,0.428,0.428,-99.0,-1.0,-99.0,1.196,0.557,0.557,0.018,-0.576,-0.576
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.0}",0.273,-0.001,-0.001,-99.0,-0.903,-99.0,0.926,0.552,0.552,0.318,0.013,0.013
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 0}",0.129,-0.308,-0.308,0.206,-0.405,-0.405,0.928,0.233,0.233,0.213,-0.26,-0.26
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0}",0.952,0.151,0.151,0.836,0.064,0.064,0.606,0.038,0.038,0.67,-0.02,-0.02
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 2.0, ""trail"": 1.0}",0.325,-0.0,-0.0,0.477,-0.049,-0.049,0.582,0.299,0.299,-99.0,-0.877,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 1.0}",0.842,0.451,0.451,-99.0,-1.0,-99.0,0.344,0.011,0.011,-99.0,-1.0,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 0}",0.873,0.633,0.633,0.115,-0.451,-0.451,0.646,0.424,0.424,0.063,-0.194,-0.194
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.5, ""trail"": 1.5}",-99.0,-0.783,-99.0,0.059,-0.623,-0.623,1.085,0.657,0.657,0.243,-0.271,-0.271
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 3.0}",0.402,-0.108,-0.108,0.518,0.251,0.251,0.758,0.44,0.44,0.178,-0.328,-0.328
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",0.856,0.65,0.65,0.154,0.041,0.041,0.749,0.634,0.634,-99.0,-1.0,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 3.0}",-99.0,-0.911,-99.0,-99.0,-1.0,-99.0,0.211,-0.266,-0.266,0.538,0.027,0.027
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",0.651,0.31,0.31,0.234,-0.089,-0.089,0.9,0.407,0.407,-99.0,-0.895,-99.0
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 0}",0.617,-0.127,-0.127,0.477,-0.338,-0.338,0.997,-0.015,-0.015,0.531,-0.269,-0.269
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",0.699,0.65,0.65,0.438,0.142,0.142,0.898,0.762,0.762,0.283,0.055,0.055
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 1.5}",0.561,-0.228,-0.228,0.035,-0.736,-0.736,1.048,0.071,0.071,0.02,-0.648,-0.648
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0}",0.411,0.109,0.109,0.723,0.32,0.32,0.888,0.423,0.423,0.217,-0.146,-0.146
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 150, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 3.0}",-99.0,-0.89,-99.0,-99.0,-0.9,-99.0,-99.0,-0.681,-99.0,0.696,0.239,0.239
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 3.0}",-99.0,-1.0,-99.0,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0,0.451,0.314,0.314
SPX500,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0}",0.984,0.549,0.549,-99.0,-0.914,-99.0,0.718,0.338,0.338,-99.0,-1.0,-99.0
