combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days,fail_daily,fail_max
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",1000,4000.0,,near,1.03,166567,76,36,36,4,0.5,18.5,33,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",750,4000.0,,,1.01,97262,76,34,34,8,0.5,35.5,21,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",750,4000.0,,,1.01,97262,76,34,34,8,0.5,35.5,21,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1000,3000.0,,,1.04,151794,76,34,34,8,0.5,24.0,15,19
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",750,4000.0,,,1.06,104695,76,33,33,10,0.5,36.0,28,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",500,,,near,1.17,87837,76,31,31,14,0.5,57.0,25,6
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,3000.0,,,0.69,245898,76,37,38,1,0.493,21.0,19,19
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,2000.0,,,0.69,245898,76,37,38,1,0.493,21.0,19,19
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,3000.0,,,0.69,245898,76,37,38,1,0.493,21.0,19,19
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",2000,3000.0,,near,0.89,277453,76,37,38,1,0.493,14.0,15,23
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",1500,3000.0,,near,0.85,197313,76,37,38,1,0.493,16.0,20,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",2000,3000.0,,near,0.93,336120,76,37,38,1,0.493,13.0,13,25
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1000,3000.0,,,1.11,169232,76,36,37,3,0.493,21.5,16,21
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1000,3000.0,,,1.11,169232,76,36,37,3,0.493,21.5,16,21
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1000,,,near,1.09,148936,76,36,37,3,0.493,21.0,23,14
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,3000.0,,,1.05,175469,76,35,36,5,0.493,23.0,26,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,3000.0,,,1.05,175469,76,35,36,5,0.493,23.0,26,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",750,,,near,1.44,128430,76,34,35,7,0.493,24.0,30,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",750,,,,0.93,109751,76,31,32,13,0.492,24.0,12,20
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",500,,,near,0.96,72832,76,28,29,19,0.491,42.0,26,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",2000,3000.0,,near,1.0,317254,76,37,39,0,0.487,12.0,16,23
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,,,near,1.09,246761,76,36,38,2,0.486,14.0,24,14
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,3000.0,,near,0.95,239018,76,36,38,2,0.486,18.5,7,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1500,4000.0,,near,1.09,262217,76,36,38,2,0.486,14.5,21,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,,,near,1.11,257413,76,36,38,2,0.486,13.0,34,4
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",1500,3000.0,,,0.66,185430,76,35,37,4,0.486,22.0,9,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,,,near,1.29,148698,76,35,37,4,0.486,19.0,25,12
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",1500,4000.0,,,0.8,171022,76,33,35,8,0.485,19.0,6,29
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",2000,3000.0,,,0.66,216105,76,36,39,1,0.48,22.5,22,17
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",2000,4000.0,,,0.66,216105,76,36,39,1,0.48,22.5,22,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,2000.0,,,0.94,245239,76,36,39,1,0.48,15.0,5,34
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,2000.0,,,0.94,245239,76,36,39,1,0.48,15.0,5,34
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",2000,3000.0,,near,0.85,287019,76,36,39,1,0.48,13.5,13,26
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1500,2000.0,,,0.87,185805,76,36,39,1,0.48,22.5,22,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1500,2000.0,,,0.87,185805,76,36,39,1,0.48,22.5,22,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",750,,,,1.07,126663,76,34,37,5,0.479,27.0,36,1
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1000,,,near,0.93,146335,76,31,34,11,0.477,18.0,25,9
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",500,,,near,1.01,74159,76,27,30,19,0.474,73.0,25,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 9}",500,4000.0,,,1.08,67864,76,27,30,19,0.474,43.0,26,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",1500,2000.0,,near,0.93,270635,76,35,39,2,0.473,15.0,24,15
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",1500,2000.0,,near,0.93,270635,76,35,39,2,0.473,15.0,24,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,2000.0,,near,0.91,244017,76,35,39,2,0.473,18.0,6,33
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,2000.0,,near,0.91,244017,76,35,39,2,0.473,18.0,6,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,4000.0,,near,0.94,307011,76,35,39,2,0.473,13.0,26,13
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,4000.0,,,0.75,195624,76,34,38,4,0.472,19.5,10,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,2000.0,,,0.75,195624,76,34,38,4,0.472,19.5,10,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,4000.0,,,0.75,195624,76,34,38,4,0.472,19.5,10,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",1500,2000.0,,,0.74,188471,76,33,37,6,0.471,20.0,19,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1500,2000.0,,,1.13,239445,76,35,40,1,0.467,15.0,6,34
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1500,2000.0,,near,1.13,239445,76,35,40,1,0.467,13.0,4,36
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1500,2000.0,,,1.13,239445,76,35,40,1,0.467,15.0,6,34
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1500,2000.0,,near,1.13,239445,76,35,40,1,0.467,13.0,4,36
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,4000.0,,near,0.98,220851,76,35,40,1,0.467,14.0,26,14
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",2000,4000.0,,near,0.95,311592,76,35,40,1,0.467,13.0,23,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",2000,4000.0,,near,0.95,311592,76,35,40,1,0.467,13.0,23,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",1500,4000.0,,near,1.08,253912,76,35,40,1,0.467,13.0,18,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1500,4000.0,,near,1.0,224064,76,35,40,1,0.467,15.0,25,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1500,4000.0,,near,1.0,224064,76,35,40,1,0.467,15.0,25,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,2000.0,,,1.01,227586,76,35,40,1,0.467,16.0,7,33
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,2000.0,,,1.01,227586,76,35,40,1,0.467,16.0,7,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1500,3000.0,,near,1.09,200405,76,35,40,1,0.467,14.0,14,26
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,,,near,1.1,209066,76,35,40,1,0.467,15.0,35,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",2000,4000.0,,near,0.87,247759,76,35,40,1,0.467,14.0,20,20
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1000,,,near,0.93,121216,76,35,40,1,0.467,24.0,28,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",500,,,near,1.24,77950,76,28,32,16,0.467,71.0,27,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,2000.0,,,1.09,133604,76,34,39,3,0.466,22.0,8,31
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,2000.0,,,1.09,133604,76,34,39,3,0.466,22.0,8,31
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,2000.0,,,1.09,133604,76,34,39,3,0.466,22.0,8,31
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",500,,,near,1.29,74345,76,27,31,18,0.466,49.0,24,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",2000,,,near,1.29,297397,76,35,41,0,0.461,15.0,28,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",2000,,,near,1.29,297397,76,35,41,0,0.461,15.0,28,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1500,3000.0,,near,0.94,201612,76,35,41,0,0.461,14.0,19,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1500,3000.0,,near,0.94,201612,76,35,41,0,0.461,14.0,19,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",2000,3000.0,,near,0.93,365589,76,34,40,2,0.459,15.5,15,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,,,near,1.03,306264,76,34,40,2,0.459,13.5,27,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,,,near,1.03,306264,76,34,40,2,0.459,13.5,27,13
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",1500,2000.0,,,0.66,187156,76,33,39,4,0.458,20.0,10,29
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",500,,,near,1.09,74119,76,26,31,19,0.456,37.5,25,6
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,,,near,1.09,329012,76,34,41,1,0.453,13.0,36,5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,,,near,1.09,329012,76,34,41,1,0.453,13.0,36,5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,4000.0,,near,1.0,246786,76,34,41,1,0.453,17.5,25,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",2000,,,near,1.09,297877,76,34,41,1,0.453,12.5,33,8
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",2000,,,near,1.1,278774,76,34,41,1,0.453,13.0,26,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,3000.0,,,0.97,208580,76,34,41,1,0.453,15.5,20,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",2000,,,near,0.93,242432,76,34,41,1,0.453,14.0,21,20
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",750,4000.0,,,1.03,120401,76,32,39,5,0.451,25.5,16,23
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",2000,,,near,1.09,296475,76,34,42,0,0.447,13.0,26,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,4000.0,,near,1.36,160154,76,33,41,2,0.446,18.0,17,24
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,4000.0,,near,1.11,167334,76,32,40,4,0.444,16.0,29,11
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,4000.0,,near,1.11,167334,76,32,40,4,0.444,16.0,29,11
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1000,3000.0,,,0.9,157190,76,30,38,8,0.441,21.0,13,25
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",2000,,,,0.68,261447,76,33,42,1,0.44,14.0,19,23
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",2000,3000.0,,,0.68,261447,76,33,42,1,0.44,14.0,19,23
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,,,near,1.09,248487,76,33,42,1,0.44,17.0,28,14
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,2000.0,,,0.91,244017,76,33,42,1,0.44,14.0,7,35
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,2000.0,,,0.91,244017,76,33,42,1,0.44,14.0,7,35
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,3000.0,,,0.95,233680,76,33,42,1,0.44,15.0,29,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,2000.0,,,0.95,233680,76,33,42,1,0.44,15.0,29,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",2000,4000.0,,near,1.03,330773,76,33,42,1,0.44,14.0,29,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",750,,,,0.93,90886,76,25,32,19,0.439,27.0,28,4
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",750,,,,0.93,90886,76,25,32,19,0.439,27.0,28,4
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",750,4000.0,,,0.92,94628,76,25,32,19,0.439,27.0,28,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,4000.0,,near,1.15,144316,76,32,41,3,0.438,19.0,31,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,4000.0,,near,1.15,144316,76,32,41,3,0.438,19.0,31,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",750,,,,1.1,131986,76,31,40,5,0.437,28.0,39,1
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",500,4000.0,,,0.92,74360,76,24,31,21,0.436,51.5,29,2
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",750,,,,1.44,128430,76,30,39,7,0.435,25.0,35,4
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",2000,,,near,1.25,332817,76,33,43,0,0.434,11.0,28,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,,,near,1.18,333043,76,32,42,2,0.432,11.5,29,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,4000.0,,near,1.03,336663,76,32,42,2,0.432,11.5,24,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,,,near,1.18,333043,76,32,42,2,0.432,11.5,29,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,4000.0,,near,1.03,336663,76,32,42,2,0.432,11.5,24,18
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1500,4000.0,,near,1.0,245979,76,32,42,2,0.432,15.0,25,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1500,4000.0,,near,1.0,245979,76,32,42,2,0.432,15.0,25,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",1000,4000.0,,,1.03,166567,76,31,41,4,0.431,19.0,38,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",1000,4000.0,,,1.03,166567,76,31,41,4,0.431,19.0,38,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",750,4000.0,,,1.03,107863,76,25,33,18,0.431,28.0,21,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,2000.0,,,0.93,144420,76,30,40,6,0.429,19.0,5,35
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",500,,,,0.96,72832,76,24,32,20,0.429,44.0,29,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",500,4000.0,,,1.02,77757,76,24,32,20,0.429,50.5,29,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",2000,4000.0,,near,0.92,304938,76,32,43,1,0.427,12.5,26,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",2000,,,near,1.09,331313,76,32,43,1,0.427,14.0,36,7
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",2000,,,near,1.09,331313,76,32,43,1,0.427,14.0,36,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,,,near,1.08,215631,76,32,43,1,0.427,13.5,30,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",2000,4000.0,,near,0.84,241105,76,32,43,1,0.427,14.0,17,26
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,3000.0,,,0.98,249479,76,32,43,1,0.427,14.0,11,32
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,4000.0,,,1.01,210002,76,32,43,1,0.427,15.5,36,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1000,3000.0,,,0.91,131987,76,32,43,1,0.427,23.5,37,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 9}",1000,4000.0,,near,1.05,134435,76,29,39,8,0.426,19.0,13,26
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",1000,4000.0,,,1.14,157887,76,30,42,4,0.417,18.5,37,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,4000.0,,,1.11,167334,76,30,42,4,0.417,18.0,33,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,4000.0,,,1.11,167334,76,30,42,4,0.417,18.0,33,9
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,3000.0,,,0.99,159156,76,25,35,16,0.417,18.0,12,23
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",500,,,,1.24,77950,76,24,34,18,0.414,94.0,29,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1500,3000.0,,,1.04,250080,76,31,44,1,0.413,17.0,36,8
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1500,,,near,1.24,233923,76,31,44,1,0.413,14.0,37,7
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,3000.0,,,1.05,221891,76,31,44,1,0.413,14.0,11,33
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,4000.0,,,1.03,254657,76,31,44,1,0.413,14.0,35,9
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",500,4000.0,,,1.01,75345,76,23,33,20,0.411,54.0,29,4
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",500,,,,1.01,74159,76,23,33,20,0.411,54.0,29,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,,,,1.16,170895,76,29,42,5,0.408,21.0,39,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,near,0.3,70641,76,26,38,12,0.406,71.5,0,38
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,near,0.3,70641,76,26,38,12,0.406,71.5,0,38
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,near,0.3,70641,76,26,38,12,0.406,71.5,0,38
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",2000,,,near,1.07,337765,76,30,44,2,0.405,11.0,30,14
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,,,near,1.46,166867,76,30,44,2,0.405,18.0,27,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",500,,,,1.29,74345,76,23,34,19,0.404,51.0,28,6
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",2000,3000.0,,,0.79,230602,76,30,45,1,0.4,16.5,20,25
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",2000,4000.0,,,0.79,230602,76,30,45,1,0.4,16.5,20,25
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,3000.0,,,0.95,242047,76,30,45,1,0.4,15.0,14,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,3000.0,,,0.95,242047,76,30,45,1,0.4,15.0,14,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,3000.0,,,0.98,242628,76,30,45,1,0.4,15.0,12,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",500,4000.0,,,0.92,66576,76,22,33,21,0.4,64.5,29,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,4000.0,,,1.09,163213,76,28,43,5,0.394,20.0,37,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,4000.0,,,1.09,163213,76,28,43,5,0.394,20.0,37,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1000,2000.0,,,0.85,141682,76,28,43,5,0.394,18.5,5,38
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",500,,,near,1.1,87989,76,24,37,15,0.393,49.0,27,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",500,,,,1.09,74119,76,22,34,20,0.393,37.0,29,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1500,4000.0,,near,1.06,269941,76,29,45,2,0.392,14.0,32,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1500,4000.0,,near,1.06,269941,76,29,45,2,0.392,14.0,32,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",1500,4000.0,,near,0.97,257699,76,29,45,2,0.392,17.0,33,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",2000,4000.0,,near,1.01,375948,76,29,45,2,0.392,10.0,18,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,,,,1.13,122873,76,26,41,9,0.388,25.0,28,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,4000.0,,,1.09,115865,76,26,41,9,0.388,25.0,28,13
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,,,,0.66,249541,76,29,46,1,0.387,14.0,16,30
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,,,,0.66,249541,76,29,46,1,0.387,14.0,16,30
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,4000.0,,,0.66,249541,76,29,46,1,0.387,14.0,16,30
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,4000.0,,,0.66,249541,76,29,46,1,0.387,14.0,16,30
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",2000,3000.0,,,0.89,277453,76,29,46,1,0.387,14.0,18,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",750,4000.0,,,0.95,113003,76,22,35,19,0.386,23.5,32,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",750,,,,0.96,109245,76,22,35,19,0.386,23.5,32,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,,,near,1.24,155934,76,28,45,3,0.384,18.0,38,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,,,near,1.24,155934,76,28,45,3,0.384,18.0,38,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,4000.0,,near,1.34,160034,76,28,45,3,0.384,17.5,36,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,4000.0,,near,1.34,160034,76,28,45,3,0.384,17.5,36,9
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1000,,,,1.09,148936,76,28,45,3,0.384,21.0,29,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",2000,2000.0,,,0.89,278451,76,28,45,3,0.384,16.5,8,37
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,,,,1.01,148350,76,23,37,16,0.383,18.0,31,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,4000.0,,,0.99,157035,76,23,37,16,0.383,18.0,31,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,4000.0,,,0.99,157035,76,23,37,16,0.383,18.0,31,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,4000.0,,near,1.03,345199,76,29,47,0,0.382,11.0,25,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",2000,,,near,1.24,311874,76,29,47,0,0.382,12.0,32,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",2000,3000.0,,,1.0,317254,76,29,47,0,0.382,13.0,22,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1000,4000.0,,,1.01,161841,76,26,42,8,0.382,18.5,31,11
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",750,,,,1.11,126157,76,27,44,5,0.38,24.0,42,2
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,3000.0,,near,0.96,361619,76,28,46,2,0.378,13.0,22,24
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",2000,,,near,1.16,341797,76,28,46,2,0.378,10.0,24,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",2000,,,near,0.96,291327,76,28,46,2,0.378,14.0,33,13
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",2000,4000.0,,,0.75,260834,76,28,47,1,0.373,17.5,17,30
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",2000,4000.0,,,0.75,260834,76,28,47,1,0.373,17.5,17,30
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,3000.0,,,0.91,326207,76,28,47,1,0.373,12.5,19,28
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",2000,2000.0,,,0.83,299055,76,28,47,1,0.373,14.0,15,32
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",2000,3000.0,,,0.93,336120,76,28,47,1,0.373,14.0,18,29
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,near,1.24,341571,76,28,48,0,0.368,11.0,30,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,near,1.24,341571,76,28,48,0,0.368,11.0,30,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,near,1.24,341571,76,28,48,0,0.368,11.0,30,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,3000.0,,near,0.37,26256,76,21,36,19,0.368,90.0,3,33
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",500,,,near,1.07,76656,76,21,36,19,0.368,69.0,29,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",500,,,near,1.07,76656,76,21,36,19,0.368,69.0,29,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",750,,,,1.01,111268,76,21,36,19,0.368,22.0,30,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,4000.0,,,0.91,101833,76,22,38,16,0.367,27.5,31,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,,,,0.93,98075,76,22,38,16,0.367,27.5,31,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,4000.0,,,0.91,101833,76,22,38,16,0.367,27.5,31,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",1500,,,near,1.07,255051,76,27,47,2,0.365,16.0,37,10
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",2000,2000.0,,,0.74,251272,76,27,48,1,0.36,14.0,26,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",2000,4000.0,,,0.77,236970,76,27,48,1,0.36,16.0,31,17
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",2000,4000.0,,,0.77,236970,76,27,48,1,0.36,16.0,31,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1500,4000.0,,near,1.27,264810,76,27,48,1,0.36,14.0,36,12
